pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
POL-CSV-0352,17.391566,78.492564,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,22,POL-CSV-0351,SUSPENSION,Ward-3,500001,DEV-CSV-0352
POL-CSV-0353,17.391943,78.492855,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,23,POL-CSV-0352,TENSION,Ward-2,500001,DEV-CSV-0353
POL-CSV-0354,17.392182,78.493203,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,24,POL-CSV-0353,SUSPENSION,Ward-2,500081,DEV-CSV-0354
POL-CSV-0355,17.392505,78.493491,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,25,POL-CSV-0354,TENSION,Ward-6,500090,DEV-CSV-0355
POL-CSV-0356,17.392802,78.493771,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,26,POL-CSV-0355,TENSION,Ward-6,500090,DEV-CSV-0356
POL-CSV-0357,17.393079,78.494084,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,27,POL-CSV-0356,JUNCTION,Ward-15,500001,DEV-CSV-0357
POL-CSV-0358,17.393369,78.494444,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,28,POL-CSV-0357,SUSPENSION,Ward-4,500032,DEV-CSV-0358
POL-CSV-0359,17.393685,78.494741,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,29,POL-CSV-0358,SUSPENSION,Ward-2,500081,
POL-CSV-0360,17.394015,78.495018,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,30,POL-CSV-0359,SUSPENSION,Ward-13,500032,
POL-CSV-0361,17.394284,78.495328,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,31,POL-CSV-0360,TENSION,Ward-1,500081,DEV-CSV-0361
POL-CSV-0362,17.394618,78.495645,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,32,POL-CSV-0361,JUNCTION,Ward-11,500001,DEV-CSV-0362
POL-CSV-0363,17.394861,78.495872,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,33,POL-CSV-0362,SUSPENSION,Ward-5,500001,DEV-CSV-0363
POL-CSV-0364,17.395168,78.496223,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,34,POL-CSV-0363,JUNCTION,Ward-9,500090,DEV-CSV-0364
POL-CSV-0365,17.395463,78.496485,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,35,POL-CSV-0364,TENSION,Ward-4,500001,DEV-CSV-0365
POL-CSV-0366,17.395756,78.49675,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,36,POL-CSV-0365,SUSPENSION,Ward-15,500084,DEV-CSV-0366
POL-CSV-0367,17.39605,78.497102,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,37,POL-CSV-0366,SUSPENSION,Ward-15,500001,DEV-CSV-0367
POL-CSV-0368,17.396401,78.497396,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,38,POL-CSV-0367,TENSION,Ward-12,500084,DEV-CSV-0368
POL-CSV-0369,17.396706,78.497715,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,39,POL-CSV-0368,SUSPENSION,Ward-13,500081,DEV-CSV-0369
POL-CSV-0370,17.397009,78.498016,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,40,POL-CSV-0369,JUNCTION,Ward-4,500084,DEV-CSV-0370
POL-CSV-0371,17.397315,78.498271,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,41,POL-CSV-0370,SUSPENSION,Ward-9,500090,DEV-CSV-0371
POL-CSV-0372,17.39761,78.498584,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,42,POL-CSV-0371,SUSPENSION,Ward-8,500081,DEV-CSV-0372
POL-CSV-0373,17.397887,78.498876,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,43,POL-CSV-0372,SUSPENSION,Ward-7,500090,DEV-CSV-0373
POL-CSV-0374,17.398165,78.499174,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,44,POL-CSV-0373,TENSION,Ward-14,500081,DEV-CSV-0374
POL-CSV-0375,17.398542,78.499543,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,45,POL-CSV-0374,JUNCTION,Ward-1,500090,DEV-CSV-0375
POL-CSV-0376,17.398843,78.49977,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,46,POL-CSV-0375,TENSION,Ward-12,500081,DEV-CSV-0376
POL-CSV-0377,17.39908,78.500119,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,47,POL-CSV-0376,JUNCTION,Ward-6,500084,DEV-CSV-0377
POL-CSV-0378,17.399422,78.500367,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,48,POL-CSV-0377,SUSPENSION,Ward-7,500032,DEV-CSV-0378
POL-CSV-0379,17.399673,78.5007,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,49,POL-CSV-0378,JUNCTION,Ward-4,500090,DEV-CSV-0379
POL-CSV-0380,17.399997,78.501019,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,50,POL-CSV-0379,TENSION,Ward-10,500032,DEV-CSV-0380
POL-CSV-0381,17.400295,78.501336,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,51,POL-CSV-0380,JUNCTION,Ward-11,500032,DEV-CSV-0381
POL-CSV-0382,17.400644,78.501609,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,52,POL-CSV-0381,SUSPENSION,Ward-15,500001,DEV-CSV-0382
POL-CSV-0383,17.400911,78.501872,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,53,POL-CSV-0382,SUSPENSION,Ward-13,500081,DEV-CSV-0383
POL-CSV-0384,17.401219,78.502202,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,54,POL-CSV-0383,TENSION,Ward-8,500081,DEV-CSV-0384
POL-CSV-0385,17.401527,78.502521,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,55,POL-CSV-0384,SUSPENSION,Ward-13,500001,DEV-CSV-0385
POL-CSV-0386,17.401754,78.502821,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,56,POL-CSV-0385,TENSION,Ward-15,500032,DEV-CSV-0386
POL-CSV-0387,17.402067,78.503124,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,57,POL-CSV-0386,SUSPENSION,Ward-8,500081,DEV-CSV-0387
POL-CSV-0388,17.40235,78.503386,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,58,POL-CSV-0387,SUSPENSION,Ward-14,500001,DEV-CSV-0388
POL-CSV-0389,17.402658,78.50369,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,59,POL-CSV-0388,TENSION,Ward-10,500084,DEV-CSV-0389
POL-CSV-0390,17.402995,78.50403,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,60,POL-CSV-0389,SUSPENSION,Ward-10,500084,DEV-CSV-0390
POL-CSV-0391,17.403311,78.504259,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,61,POL-CSV-0390,JUNCTION,Ward-5,500032,DEV-CSV-0391
POL-CSV-0392,17.403604,78.504622,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,62,POL-CSV-0391,TENSION,Ward-11,500032,DEV-CSV-0392
POL-CSV-0393,17.403878,78.504876,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,63,POL-CSV-0392,TENSION,Ward-3,500081,DEV-CSV-0393
POL-CSV-0394,17.404161,78.50524,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,64,POL-CSV-0393,TENSION,Ward-13,500001,DEV-CSV-0394
POL-CSV-0395,17.404507,78.505493,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,65,POL-CSV-0394,TENSION,Ward-13,500081,DEV-CSV-0395
POL-CSV-0396,17.404759,78.505828,FDR-HYD-CENTRAL-02,TRF-CENTRAL-01,66,POL-CSV-0395,SUSPENSION,Ward-5,500090,
POL-CSV-0397,17.389288,78.490311,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,1,,TRANSFORMER_POLE,Ward-5,500032,DEV-CSV-0397
POL-CSV-0398,17.389631,78.490576,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,2,POL-CSV-0397,TENSION,Ward-12,500001,DEV-CSV-0398
POL-CSV-0399,17.389894,78.490904,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,3,POL-CSV-0398,SUSPENSION,Ward-11,500090,DEV-CSV-0399
POL-CSV-0400,17.390171,78.491242,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,4,POL-CSV-0399,SUSPENSION,Ward-11,500090,DEV-CSV-0400
POL-CSV-0401,17.390536,78.491457,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,5,POL-CSV-0400,SUSPENSION,Ward-3,500001,DEV-CSV-0401
POL-CSV-0402,17.390778,78.491806,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,6,POL-CSV-0401,SUSPENSION,Ward-10,500001,DEV-CSV-0402
POL-CSV-0403,17.39105,78.492079,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,7,POL-CSV-0402,TENSION,Ward-2,500084,DEV-CSV-0403
POL-CSV-0404,17.391432,78.492394,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,8,POL-CSV-0403,SUSPENSION,Ward-10,500084,
POL-CSV-0405,17.391726,78.492668,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,9,POL-CSV-0404,SUSPENSION,Ward-4,500032,DEV-CSV-0405
POL-CSV-0406,17.392047,78.492957,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,10,POL-CSV-0405,JUNCTION,Ward-10,500090,
POL-CSV-0407,17.392346,78.493294,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,11,POL-CSV-0406,SUSPENSION,Ward-9,500032,DEV-CSV-0407
POL-CSV-0408,17.392564,78.493641,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,12,POL-CSV-0407,SUSPENSION,Ward-10,500032,DEV-CSV-0408
POL-CSV-0409,17.392914,78.493913,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,13,POL-CSV-0408,SUSPENSION,Ward-6,500001,DEV-CSV-0409
POL-CSV-0410,17.393177,78.494236,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,14,POL-CSV-0409,JUNCTION,Ward-6,500032,DEV-CSV-0410
POL-CSV-0411,17.393481,78.494545,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,15,POL-CSV-0410,SUSPENSION,Ward-5,500081,DEV-CSV-0411
POL-CSV-0412,17.393804,78.494815,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,16,POL-CSV-0411,SUSPENSION,Ward-13,500090,DEV-CSV-0412
POL-CSV-0413,17.39409,78.495137,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,17,POL-CSV-0412,SUSPENSION,Ward-14,500084,DEV-CSV-0413
POL-CSV-0414,17.39437,78.495356,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,18,POL-CSV-0413,TENSION,Ward-12,500090,DEV-CSV-0414
POL-CSV-0415,17.394749,78.495687,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,19,POL-CSV-0414,SUSPENSION,Ward-5,500001,
POL-CSV-0416,17.39497,78.495955,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,20,POL-CSV-0415,JUNCTION,Ward-1,500090,DEV-CSV-0416
POL-CSV-0417,17.395257,78.496299,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,21,POL-CSV-0416,SUSPENSION,Ward-12,500084,DEV-CSV-0417
POL-CSV-0418,17.395559,78.496618,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,22,POL-CSV-0417,TENSION,Ward-2,500090,DEV-CSV-0418
POL-CSV-0419,17.395919,78.496893,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,23,POL-CSV-0418,SUSPENSION,Ward-1,500081,DEV-CSV-0419
POL-CSV-0420,17.396237,78.497177,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,24,POL-CSV-0419,SUSPENSION,Ward-11,500084,DEV-CSV-0420
POL-CSV-0421,17.396532,78.497502,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,25,POL-CSV-0420,JUNCTION,Ward-11,500001,DEV-CSV-0421
POL-CSV-0422,17.396848,78.497815,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,26,POL-CSV-0421,TENSION,Ward-11,500084,DEV-CSV-0422
POL-CSV-0423,17.397108,78.498078,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,27,POL-CSV-0422,JUNCTION,Ward-2,500090,DEV-CSV-0423
POL-CSV-0424,17.397422,78.49841,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,28,POL-CSV-0423,SUSPENSION,Ward-2,500032,
POL-CSV-0425,17.397733,78.498719,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,29,POL-CSV-0424,TENSION,Ward-8,500032,DEV-CSV-0425
POL-CSV-0426,17.398034,78.498953,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,30,POL-CSV-0425,SUSPENSION,Ward-15,500001,DEV-CSV-0426
POL-CSV-0427,17.398308,78.499345,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,31,POL-CSV-0426,SUSPENSION,Ward-1,500084,DEV-CSV-0427
POL-CSV-0428,17.39862,78.49964,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,32,POL-CSV-0427,SUSPENSION,Ward-15,500084,DEV-CSV-0428
POL-CSV-0429,17.398941,78.499887,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,33,POL-CSV-0428,JUNCTION,Ward-10,500090,DEV-CSV-0429
POL-CSV-0430,17.39921,78.500235,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,34,POL-CSV-0429,TENSION,Ward-5,500084,DEV-CSV-0430
POL-CSV-0431,17.399487,78.500492,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,35,POL-CSV-0430,SUSPENSION,Ward-11,500032,DEV-CSV-0431
POL-CSV-0432,17.399761,78.500821,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,36,POL-CSV-0431,SUSPENSION,Ward-8,500032,DEV-CSV-0432
POL-CSV-0433,17.400067,78.5011,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,37,POL-CSV-0432,SUSPENSION,Ward-5,500032,DEV-CSV-0433
POL-CSV-0434,17.400364,78.501377,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,38,POL-CSV-0433,JUNCTION,Ward-9,500001,DEV-CSV-0434
POL-CSV-0435,17.40065,78.501677,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,39,POL-CSV-0434,SUSPENSION,Ward-1,500084,DEV-CSV-0435
POL-CSV-0436,17.401015,78.502021,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,40,POL-CSV-0435,SUSPENSION,Ward-4,500032,DEV-CSV-0436
POL-CSV-0437,17.401309,78.502258,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,41,POL-CSV-0436,SUSPENSION,Ward-2,500090,DEV-CSV-0437
POL-CSV-0438,17.401581,78.502626,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,42,POL-CSV-0437,JUNCTION,Ward-13,500081,
POL-CSV-0439,17.40189,78.502941,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,43,POL-CSV-0438,TENSION,Ward-8,500081,DEV-CSV-0439
POL-CSV-0440,17.402176,78.503157,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,44,POL-CSV-0439,SUSPENSION,Ward-13,500001,DEV-CSV-0440
POL-CSV-0441,17.402508,78.503531,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,45,POL-CSV-0440,SUSPENSION,Ward-8,500001,DEV-CSV-0441
POL-CSV-0442,17.402774,78.503752,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,46,POL-CSV-0441,JUNCTION,Ward-5,500032,DEV-CSV-0442
POL-CSV-0443,17.403108,78.504149,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,47,POL-CSV-0442,SUSPENSION,Ward-3,500084,DEV-CSV-0443
POL-CSV-0444,17.403403,78.504354,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,48,POL-CSV-0443,SUSPENSION,Ward-9,500081,DEV-CSV-0444
POL-CSV-0445,17.403701,78.504678,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,49,POL-CSV-0444,SUSPENSION,Ward-13,500090,DEV-CSV-0445
POL-CSV-0446,17.403962,78.504983,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,50,POL-CSV-0445,SUSPENSION,Ward-9,500081,
POL-CSV-0447,17.404311,78.505346,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,51,POL-CSV-0446,SUSPENSION,Ward-8,500084,DEV-CSV-0447
POL-CSV-0448,17.404646,78.505635,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,52,POL-CSV-0447,JUNCTION,Ward-15,500090,DEV-CSV-0448
POL-CSV-0449,17.404913,78.505936,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,53,POL-CSV-0448,SUSPENSION,Ward-13,500001,DEV-CSV-0449
POL-CSV-0450,17.405192,78.506217,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,54,POL-CSV-0449,JUNCTION,Ward-15,500001,DEV-CSV-0450
POL-CSV-0451,17.40547,78.506522,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,55,POL-CSV-0450,SUSPENSION,Ward-14,500081,DEV-CSV-0451
POL-CSV-0452,17.405846,78.506784,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,56,POL-CSV-0451,SUSPENSION,Ward-8,500090,DEV-CSV-0452
POL-CSV-0453,17.406135,78.507104,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,57,POL-CSV-0452,SUSPENSION,Ward-4,500084,DEV-CSV-0453
POL-CSV-0454,17.406438,78.507409,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,58,POL-CSV-0453,SUSPENSION,Ward-10,500001,DEV-CSV-0454
POL-CSV-0455,17.406681,78.50769,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,59,POL-CSV-0454,JUNCTION,Ward-12,500090,DEV-CSV-0455
POL-CSV-0456,17.406995,78.508003,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,60,POL-CSV-0455,TENSION,Ward-13,500084,DEV-CSV-0456
POL-CSV-0457,17.407331,78.508343,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,61,POL-CSV-0456,SUSPENSION,Ward-2,500090,DEV-CSV-0457
POL-CSV-0458,17.407598,78.50855,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,62,POL-CSV-0457,TENSION,Ward-9,500084,DEV-CSV-0458
POL-CSV-0459,17.407902,78.508928,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,63,POL-CSV-0458,TENSION,Ward-2,500081,DEV-CSV-0459
POL-CSV-0460,17.408234,78.50919,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,64,POL-CSV-0459,TENSION,Ward-7,500032,DEV-CSV-0460
POL-CSV-0461,17.408485,78.509513,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,65,POL-CSV-0460,SUSPENSION,Ward-9,500081,DEV-CSV-0461
POL-CSV-0462,17.408819,78.509757,FDR-HYD-CENTRAL-02,TRF-CENTRAL-02,66,POL-CSV-0461,SUSPENSION,Ward-15,500081,DEV-CSV-0462
POL-CSV-0463,17.39334,78.494338,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TRANSFORMER_POLE,Ward-6,500090,DEV-CSV-0463
POL-CSV-0464,17.393566,78.494557,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-9,500032,DEV-CSV-0464
POL-CSV-0465,17.393852,78.494943,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-1,500001,DEV-CSV-0465
POL-CSV-0466,17.394232,78.495203,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-15,500081,DEV-CSV-0466
POL-CSV-0467,17.394465,78.495536,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-4,500081,DEV-CSV-0467
POL-CSV-0468,17.39479,78.49578,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-9,500001,DEV-CSV-0468
POL-CSV-0469,17.395127,78.496123,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-8,500081,DEV-CSV-0469
POL-CSV-0470,17.395443,78.496411,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-3,500001,DEV-CSV-0470
POL-CSV-0471,17.395704,78.496703,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-7,500081,DEV-CSV-0471
POL-CSV-0472,17.396023,78.497006,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-15,500090,DEV-CSV-0472
POL-CSV-0473,17.396253,78.497306,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-8,500032,DEV-CSV-0473
POL-CSV-0474,17.396574,78.49757,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-1,500090,DEV-CSV-0474
POL-CSV-0475,17.3969,78.497893,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-11,500032,DEV-CSV-0475
POL-CSV-0476,17.397233,78.498185,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-2,500081,DEV-CSV-0476
POL-CSV-0477,17.397457,78.498488,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-8,500090,DEV-CSV-0477
POL-CSV-0478,17.397808,78.498832,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-14,500084,DEV-CSV-0478
POL-CSV-0479,17.398079,78.499061,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-10,500001,DEV-CSV-0479
POL-CSV-0480,17.398389,78.499374,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-3,500084,
POL-CSV-0481,17.398709,78.499741,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-2,500032,DEV-CSV-0481
POL-CSV-0482,17.399003,78.499984,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-11,500081,DEV-CSV-0482
POL-CSV-0483,17.399266,78.500265,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-6,500001,DEV-CSV-0483
POL-CSV-0484,17.399616,78.500608,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-4,500090,DEV-CSV-0484
POL-CSV-0485,17.399905,78.500925,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-15,500001,DEV-CSV-0485
POL-CSV-0486,17.400237,78.501182,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-6,500084,DEV-CSV-0486
POL-CSV-0487,17.400493,78.501547,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-3,500032,DEV-CSV-0487
POL-CSV-0488,17.400765,78.501827,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-2,500081,DEV-CSV-0488
POL-CSV-0489,17.401081,78.502142,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-5,500032,DEV-CSV-0489
POL-CSV-0490,17.401385,78.502427,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-4,500090,DEV-CSV-0490
POL-CSV-0491,17.401699,78.50274,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-14,500001,DEV-CSV-0491
POL-CSV-0492,17.401954,78.502959,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-8,500084,DEV-CSV-0492
POL-CSV-0493,17.402294,78.503334,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-2,500032,DEV-CSV-0493
POL-CSV-0494,17.402625,78.503646,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-6,500032,DEV-CSV-0494
POL-CSV-0495,17.402907,78.503868,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-11,500081,DEV-CSV-0495
POL-CSV-0496,17.403182,78.50417,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-1,500081,DEV-CSV-0496
POL-CSV-0497,17.403518,78.504488,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-1,500090,DEV-CSV-0497
POL-CSV-0498,17.403812,78.504753,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-14,500084,DEV-CSV-0498
POL-CSV-0499,17.404075,78.505068,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-2,500081,DEV-CSV-0499
POL-CSV-0500,17.404357,78.505426,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-7,500090,DEV-CSV-0500
POL-CSV-0501,17.404652,78.505748,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-12,500090,DEV-CSV-0501
POL-CSV-0502,17.405024,78.505953,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-2,500001,DEV-CSV-0502
POL-CSV-0503,17.40534,78.506343,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-14,500084,DEV-CSV-0503
POL-CSV-0504,17.405649,78.506558,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-7,500081,
POL-CSV-0505,17.405903,78.506868,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-11,500090,DEV-CSV-0505
POL-CSV-0506,17.406229,78.507235,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-5,500001,DEV-CSV-0506
POL-CSV-0507,17.406472,78.507457,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-4,500001,DEV-CSV-0507
POL-CSV-0508,17.40675,78.507751,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-13,500090,DEV-CSV-0508
POL-CSV-0509,17.407063,78.508122,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-9,500084,DEV-CSV-0509
POL-CSV-0510,17.407354,78.508419,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-5,500081,DEV-CSV-0510
POL-CSV-0511,17.407667,78.508736,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-1,500084,DEV-CSV-0511
POL-CSV-0512,17.408016,78.509022,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,SUSPENSION,Ward-13,500084,DEV-CSV-0512
POL-CSV-0513,17.408336,78.509259,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,TENSION,Ward-13,500081,DEV-CSV-0513
POL-CSV-0514,17.408612,78.509616,FDR-HYD-CENTRAL-02,TRF-CENTRAL-03,,,JUNCTION,Ward-10,500081,DEV-CSV-0514
